time,prices,quantities,prodID,retID,description
2024-01-01,36.35,60,2224,1,Sneakers casual (variant 149)
2024-02-01,0.81,195,2463,1,Dish soap 500ml (variant 165)
2024-01-01,0.01,57,2047,2,Picture frame A4 (variant 137)
2024-02-01,43.56,133,3035,1,Paper towels 4pk (variant 203)
2024-01-01,2.87,195,3087,2,Clothes hangers 10pk (variant 206)
2024-02-01,0.01,77,3051,2,Candles scented set (variant 204)
2024-01-01,13.79,39,3166,1,Wireless mouse (variant 212)
2024-01-01,101.42,10,2574,1,SD card 64GB (variant 172)
2024-01-01,17.08,158,2843,1,Curtains blackout pair (variant 190)
2024-01-01,0.01,32,2631,2,Candles scented set (variant 176)
2024-02-01,5.96,286,2773,1,Soy sauce 500ml (variant 111)
2024-01-01,23.3,14,3184,1,Sneakers casual (variant 213)
2024-01-01,1.23,46,2174,2,Mouse pad XL (variant 145)
2024-02-01,5.03,54,2048,2,Gloves winter (variant 137)
2024-02-01,0.01,272,2393,2,Orange juice 1L (variant 96)
2024-02-01,0.01,24,2602,2,Webcam 1080p (variant 174)
2024-02-01,7.35,152,2383,1,Shower curtain (variant 159)
2024-01-01,0.01,13,3114,2,SD card 64GB (variant 208)
2024-02-01,0.01,130,3455,2,Paper towels 4pk (variant 231)
2024-02-01,93.03,9,2756,1,Jacket windbreaker (variant 184)
2024-01-01,0.01,30,2470,2,Wireless charger (variant 165)
2024-02-01,108.55,24,2826,2,HDMI cable 2m (variant 189)
2024-01-01,3.91,26,2383,2,Shower curtain (variant 159)
2024-02-01,0.55,180,2087,1,Trash bags 30L (variant 140)
2024-01-01,20.05,26,2596,1,T-shirt plain (variant 174)
2024-01-01,35.52,4,2766,2,HDMI cable 2m (variant 185)
2024-01-01,55.61,28,2727,1,Clothes hangers 10pk (variant 182)
2024-02-01,1.38,385,2321,1,Honey 500g (variant 93)
2024-01-01,0.01,42,2799,1,Pillow insert 50x70cm (variant 187)
2024-01-01,0.01,49,2598,2,Screen protector (variant 174)
2024-01-01,31.79,44,2800,2,Polo shirt (variant 187)
2024-02-01,15.86,53,2084,1,Sweatpants joggers (variant 139)
2024-01-01,41.59,191,2947,2,Picture frame A4 (variant 197)
2024-01-01,0.01,170,2169,1,Sparkling water 6pk (variant 87)
2024-02-01,14.03,6,2516,2,Jacket windbreaker (variant 168)
2024-01-01,0.01,99,2635,1,Cutting board bamboo (variant 176)
2024-01-01,45.67,28,2214,2,SD card 64GB (variant 148)
2024-01-01,35.11,137,2439,1,Pillow insert 50x70cm (variant 163)
2024-02-01,2.6,476,3405,2,Extra virgin olive oil 750ml (variant 137)
2024-01-01,0.01,138,3175,1,Cutting board bamboo (variant 212)
2024-01-01,15.97,125,2755,1,Cutting board bamboo (variant 184)
2024-01-01,40.76,38,2268,2,Hoodie fleece (variant 152)
2024-01-01,0.01,165,3329,1,Greek yogurt 500g (variant 134)
2024-02-01,0.01,130,3371,2,Storage box 10L (variant 225)
2024-01-01,44.85,17,2043,1,Dish soap 500ml (variant 137)
2024-02-01,19.66,40,3366,2,HDMI cable 2m (variant 225)
2024-02-01,0.01,96,3480,2,Cotton socks 3pk (variant 233)
2024-02-01,0.01,52,2835,1,Cotton bath towel (variant 190)
2024-02-01,0.01,44,2630,1,Bluetooth earbuds (variant 176)
2024-01-01,0.01,151,3171,1,Candles scented set (variant 212)
2024-01-01,2.77,297,3069,2,Sparkling water 6pk (variant 123)
2024-02-01,62.76,25,2350,1,Wireless charger (variant 157)
2024-01-01,0.01,113,2605,1,Extra virgin olive oil 750ml (variant 105)
2024-01-01,1.25,57,2820,2,Cotton socks 3pk (variant 189)
2024-02-01,0.01,39,2290,2,Wireless charger (variant 153)
2024-01-01,19.44,191,2135,2,Paper towels 4pk (variant 143)
2024-01-01,74.97,28,2318,2,USB hub 4-port (variant 155)
2024-01-01,0.07,237,2497,1,Frozen peas 1kg (variant 100)
2024-02-01,0.01,83,3180,1,Cotton socks 3pk (variant 213)
2024-02-01,9.24,54,2819,1,Doormat 60x40cm (variant 188)
2024-01-01,74.47,16,2132,1,Jeans slim fit (variant 143)
2024-01-01,14.43,6,3332,2,Jeans slim fit (variant 223)
2024-01-01,0.01,396,2385,1,Chicken breast 500g (variant 96)
2024-01-01,34.47,62,3263,1,Curtains blackout pair (variant 218)
2024-01-01,42.12,43,2398,2,Keyboard wrist rest (variant 160)
2024-01-01,0.01,374,3057,2,Pasta penne 500g (variant 123)
2024-02-01,77.08,39,2510,1,Bluetooth earbuds (variant 168)
2024-02-01,3.69,285,3021,2,Honey 500g (variant 121)
2024-01-01,0.01,66,3264,1,Underwear briefs 3pk (variant 218)
2024-01-01,24.51,34,3122,1,Phone case (variant 209)
2024-01-01,0.01,90,2364,1,Underwear briefs 3pk (variant 158)
2024-02-01,0.01,15,2530,1,Wireless charger (variant 169)
2024-02-01,0.01,64,2536,1,T-shirt plain (variant 170)
2024-01-01,0.29,142,2011,2,Kitchen sponge 3pk (variant 135)
2024-02-01,0.01,33,3084,2,Underwear briefs 3pk (variant 206)
2024-01-01,13.41,46,3139,1,Laundry detergent 1L (variant 210)
2024-01-01,0.01,113,2255,2,Paper towels 4pk (variant 151)
2024-02-01,5.6,92,3083,2,Curtains blackout pair (variant 206)
2024-02-01,109.56,8,2518,1,Keyboard wrist rest (variant 168)
2024-01-01,0.51,160,2803,2,Shower curtain (variant 187)
2024-02-01,3.41,146,2251,2,Kitchen sponge 3pk (variant 151)
2024-01-01,0.01,495,2097,2,Frozen peas 1kg (variant 84)
2024-01-01,0.01,273,2549,2,Peanut butter 500g (variant 102)
2024-01-01,0.01,345,2125,2,Organic whole milk 1L (variant 86)
2024-01-01,0.01,51,2133,2,Canned tomatoes 400g (variant 86)
2024-02-01,107.31,47,2258,2,USB hub 4-port (variant 151)
2024-02-01,0.01,56,3448,1,Dress shirt slim (variant 230)
2024-02-01,0.01,160,3077,1,Free-range eggs 12pk (variant 124)
2024-02-01,0.85,153,2035,2,Cutting board bamboo (variant 136)
2024-01-01,30.8,54,2728,2,Dress shirt slim (variant 182)
2024-01-01,26.03,133,2943,1,Dish soap 500ml (variant 197)
2024-01-01,35.71,35,3144,2,Underwear briefs 3pk (variant 210)
2024-01-01,7.24,22,2841,1,Instant coffee 200g (variant 114)
2024-01-01,0.01,242,2493,2,Orange juice 1L (variant 100)
2024-02-01,107.58,29,2426,1,Portable speaker (variant 162)
2024-02-01,12.45,18,2833,1,Canned tomatoes 400g (variant 114)
2024-02-01,2.05,346,2109,2,Fresh salmon fillet 200g (variant 85)
2024-01-01,0.03,144,2963,1,Curtains blackout pair (variant 198)
2024-02-01,0.01,446,2081,2,Basmati rice 1kg (variant 84)
2024-02-01,0.01,75,3132,2,Shorts chino (variant 209)
2024-02-01,17.45,159,3479,2,Doormat 60x40cm (variant 232)
2024-02-01,3.48,368,2769,1,Sparkling water 6pk (variant 111)
2024-01-01,123.17,10,3182,1,Phone case (variant 213)
2024-02-01,6.97,341,2349,2,Peanut butter 500g (variant 94)
2024-01-01,25.48,60,2636,2,Jacket windbreaker (variant 176)
2024-02-01,54.46,41,2750,1,Bluetooth earbuds (variant 184)
2024-01-01,2.16,241,2101,1,Sourdough bread 500g (variant 85)
2024-02-01,0.01,335,2757,2,Pasta penne 500g (variant 111)
2024-02-01,0.01,47,2659,2,Laundry detergent 1L (variant 178)
2024-02-01,34.59,167,2467,2,Picture frame A4 (variant 165)
2024-02-01,0.01,5,3048,1,Hoodie fleece (variant 204)
2024-02-01,18.54,29,2552,2,Jeans slim fit (variant 171)
2024-02-01,50.37,45,2306,1,Portable speaker (variant 154)
2024-02-01,23.13,9,2846,1,Portable speaker (variant 190)
2024-02-01,21.43,49,2483,1,Curtains blackout pair (variant 166)
2024-02-01,0.01,68,2252,2,Jeans slim fit (variant 151)
2024-01-01,84.06,8,3154,1,Power bank 10000mAh (variant 211)
2024-02-01,38.25,21,2774,2,Mouse pad XL (variant 185)
2024-02-01,76.81,15,2830,1,Wireless charger (variant 189)
2024-01-01,0.01,27,2308,1,Dress shirt slim (variant 154)
2024-02-01,70.93,20,3086,1,Portable speaker (variant 206)
2024-02-01,0.01,53,3375,1,Cotton bath towel (variant 226)
2024-02-01,3.16,227,3057,2,Pasta penne 500g (variant 123)
2024-01-01,0.73,122,2741,1,Instant coffee 200g (variant 110)
2024-01-01,7.78,19,3285,2,Chicken breast 500g (variant 132)
2024-01-01,23.91,18,2700,1,Cotton socks 3pk (variant 181)
2024-01-01,0.01,31,2708,2,Gloves winter (variant 181)
2024-02-01,19.24,50,2774,2,Mouse pad XL (variant 185)
2024-01-01,0.01,62,2504,2,Sweatpants joggers (variant 167)
2024-01-01,31.98,20,2536,1,T-shirt plain (variant 170)
2024-02-01,0.01,45,2006,1,Portable speaker (variant 134)
2024-02-01,29.13,87,3368,1,Gloves winter (variant 225)
2024-01-01,0.01,35,3291,2,Candles scented set (variant 220)
2024-02-01,0.01,23,2054,2,Mouse pad XL (variant 137)
2024-01-01,0.01,28,2958,2,Screen protector (variant 198)
2024-01-01,0.01,21,3255,1,Cotton bath towel (variant 218)
2024-02-01,10.41,85,3039,2,Pillow insert 50x70cm (variant 203)
2024-02-01,0.01,16,2083,2,Shower curtain (variant 139)
2024-01-01,8.39,420,2961,1,Avocados 4pk (variant 119)
2024-01-01,0.01,21,2778,2,Screen protector (variant 186)
2024-01-01,0.01,88,2644,1,Sneakers casual (variant 177)
2024-02-01,33.73,160,2087,2,Trash bags 30L (variant 140)
2024-02-01,0.01,140,3027,1,Clothes hangers 10pk (variant 202)
2024-02-01,11.14,89,2592,2,Shorts chino (variant 173)
2024-02-01,54.23,41,2360,2,Belt leather (variant 158)
2024-01-01,0.01,164,2309,2,Fresh salmon fillet 200g (variant 93)
2024-02-01,0.63,173,2157,1,Pasta penne 500g (variant 87)
2024-02-01,0.01,27,3070,1,Wireless charger (variant 205)
2024-02-01,0.01,42,3006,1,HDMI cable 2m (variant 201)
2024-02-01,2.86,450,3361,1,Avocados 4pk (variant 135)
2024-01-01,4.98,46,2977,2,Free-range eggs 12pk (variant 120)
2024-02-01,0.01,21,3106,2,Wireless mouse (variant 208)
2024-02-01,80.26,77,3440,1,Belt leather (variant 230)
2024-02-01,0.01,21,2303,2,Curtains blackout pair (variant 154)
2024-02-01,83.23,39,3118,2,Keyboard wrist rest (variant 208)
2024-01-01,0.01,78,2175,2,Cotton bath towel (variant 146)
2024-01-01,6.64,190,2327,1,Trash bags 30L (variant 156)
2024-01-01,0.01,161,2535,1,Cotton bath towel (variant 170)
2024-01-01,11.83,62,2599,1,Laundry detergent 1L (variant 174)
2024-02-01,56.31,49,2594,2,Mouse pad XL (variant 173)
2024-01-01,2.06,467,3033,1,Canned tomatoes 400g (variant 122)
2024-02-01,0.01,74,2236,1,T-shirt plain (variant 150)
2024-01-01,0.01,54,2777,1,Free-range eggs 12pk (variant 112)
2024-02-01,12.26,142,2641,1,Instant coffee 200g (variant 106)
2024-02-01,0.01,50,2724,2,Underwear briefs 3pk (variant 182)
2024-02-01,0.01,109,2307,1,Clothes hangers 10pk (variant 154)
2024-02-01,0.53,304,2053,2,Cheddar cheese 250g (variant 83)
2024-01-01,77.74,47,2118,1,Screen protector (variant 142)
2024-02-01,0.01,65,2761,2,Avocados 4pk (variant 111)
2024-01-01,0.01,161,3227,1,Trash bags 30L (variant 216)
2024-01-01,0.01,45,2900,1,Belt leather (variant 194)
2024-01-01,12.45,9,2202,2,LED desk lamp (variant 147)
2024-02-01,1.83,230,2985,1,Chicken breast 500g (variant 120)
2024-02-01,0.01,11,2390,1,Bluetooth earbuds (variant 160)
2024-01-01,0.01,16,2170,2,Wireless charger (variant 145)
2024-01-01,0.01,166,2167,2,Picture frame A4 (variant 145)
2024-02-01,59.12,83,3200,1,Belt leather (variant 214)
2024-02-01,20.97,36,2338,2,Keyboard wrist rest (variant 156)
2024-01-01,0.01,379,2661,2,Avocados 4pk (variant 107)
2024-01-01,0.01,41,2172,1,Shorts chino (variant 145)
2024-01-01,0.01,31,2063,1,Curtains blackout pair (variant 138)
2024-02-01,35.92,49,2050,2,Wireless charger (variant 137)
2024-02-01,22.28,46,2056,1,T-shirt plain (variant 138)
2024-02-01,0.01,71,2024,2,Sweatpants joggers (variant 135)
2024-02-01,0.01,14,2068,1,Dress shirt slim (variant 138)
2024-01-01,87.99,46,2062,1,Webcam 1080p (variant 138)
2024-02-01,19.43,99,2692,1,Cap baseball (variant 180)
2024-02-01,43.95,38,2566,2,Wireless mouse (variant 172)
2024-01-01,5.18,29,2338,1,Keyboard wrist rest (variant 156)
2024-01-01,0.01,199,3271,2,Kitchen sponge 3pk (variant 219)
2024-01-01,12.54,87,2660,1,Belt leather (variant 178)
2024-01-01,0.01,270,2165,2,Dark chocolate 100g (variant 87)
2024-02-01,0.01,43,3120,1,Cotton socks 3pk (variant 209)
2024-02-01,0.01,170,2865,2,Dark chocolate 100g (variant 115)
2024-01-01,16.04,132,2147,2,Trash bags 30L (variant 144)
2024-02-01,0.01,21,2906,1,Portable speaker (variant 194)
2024-02-01,7.7,19,2303,1,Curtains blackout pair (variant 154)
2024-01-01,11.68,144,3233,1,Canned tomatoes 400g (variant 130)
2024-01-01,44.98,69,2184,1,Underwear briefs 3pk (variant 146)
2024-01-01,0.01,2,3350,2,Bluetooth earbuds (variant 224)
2024-01-01,19.58,191,2287,2,Picture frame A4 (variant 153)
2024-01-01,0.01,72,2421,1,Honey 500g (variant 97)
2024-02-01,6.87,178,3005,1,Extra virgin olive oil 750ml (variant 121)
2024-02-01,28.92,52,2876,2,Jacket windbreaker (variant 192)
2024-01-01,13.45,24,2091,1,Candles scented set (variant 140)
2024-01-01,0.01,21,2366,2,Portable speaker (variant 158)
2024-02-01,0.01,44,3402,1,LED desk lamp (variant 227)
2024-02-01,0.01,99,3435,1,Cotton bath towel (variant 230)
2024-01-01,4.39,172,2681,2,Basmati rice 1kg (variant 108)
2024-02-01,0.01,94,2535,2,Cotton bath towel (variant 170)
2024-02-01,35.1,36,2532,1,Shorts chino (variant 169)
2024-01-01,3.9,112,3293,2,Orange juice 1L (variant 132)
2024-02-01,3.04,400,3101,2,Sourdough bread 500g (variant 125)
2024-01-01,0.01,92,3076,1,T-shirt plain (variant 206)
2024-02-01,29.17,85,2695,1,Cutting board bamboo (variant 180)
2024-01-01,62.02,42,2172,1,Shorts chino (variant 145)
2024-02-01,5.31,148,3433,1,Canned tomatoes 400g (variant 138)
2024-01-01,5.36,12,3232,2,Cap baseball (variant 216)
2024-02-01,0.01,103,2495,1,Paper towels 4pk (variant 167)
2024-02-01,0.01,20,2152,1,Cap baseball (variant 144)
2024-01-01,0.01,46,3114,1,SD card 64GB (variant 208)
2024-01-01,50.73,33,3042,2,LED desk lamp (variant 203)
2024-02-01,16.75,90,2104,2,Sneakers casual (variant 141)
2024-02-01,6.02,189,2493,2,Orange juice 1L (variant 100)
2024-02-01,0.01,187,2259,1,Pillow insert 50x70cm (variant 151)
2024-02-01,0.01,185,2475,2,Cotton bath towel (variant 166)
2024-02-01,0.01,40,3104,2,Sweatpants joggers (variant 207)
2024-01-01,5.85,81,2369,1,Sparkling water 6pk (variant 95)
2024-02-01,2.51,480,3061,2,Avocados 4pk (variant 123)
2024-01-01,0.01,481,2109,2,Fresh salmon fillet 200g (variant 85)
2024-02-01,5.83,148,2277,1,Free-range eggs 12pk (variant 92)
2024-01-01,99.81,16,3190,2,Wireless charger (variant 213)
2024-01-01,0.01,67,2809,2,Fresh salmon fillet 200g (variant 113)
2024-02-01,0.01,33,2982,1,LED desk lamp (variant 199)
2024-01-01,0.01,82,3148,2,Dress shirt slim (variant 210)
2024-02-01,7.88,59,2232,1,Shorts chino (variant 149)
2024-02-01,2.4,111,3093,1,Orange juice 1L (variant 124)
2024-02-01,0.01,58,2471,1,Storage box 10L (variant 165)
2024-01-01,14.72,198,2111,1,Storage box 10L (variant 141)
2024-02-01,0.01,18,2260,1,Polo shirt (variant 151)
2024-01-01,1.31,121,2237,2,Bananas 1kg (variant 90)
2024-02-01,0.01,31,3191,1,Storage box 10L (variant 213)
2024-01-01,2.97,13,2187,2,Clothes hangers 10pk (variant 146)
2024-01-01,6.32,21,2953,1,Cheddar cheese 250g (variant 119)
2024-02-01,1.44,58,3097,2,Frozen peas 1kg (variant 124)
2024-01-01,0.01,31,2770,2,Wireless charger (variant 185)
2024-01-01,2.65,2,2606,1,Portable speaker (variant 174)
2024-01-01,37.72,82,2832,2,Shorts chino (variant 189)
2024-01-01,81.33,9,3318,2,Screen protector (variant 222)
2024-01-01,94.13,46,2042,2,Phone case (variant 137)
2024-02-01,0.04,85,2439,1,Pillow insert 50x70cm (variant 163)
2024-02-01,1.51,101,2533,1,Canned tomatoes 400g (variant 102)
2024-02-01,0.01,190,2647,2,Picture frame A4 (variant 177)
2024-02-01,51.36,85,2572,1,Cap baseball (variant 172)
2024-02-01,25.19,8,2912,2,Jeans slim fit (variant 195)
2024-02-01,1.56,179,2353,2,Cheddar cheese 250g (variant 95)
2024-01-01,0.01,346,3325,2,Organic whole milk 1L (variant 134)
2024-02-01,11.63,17,2920,2,Polo shirt (variant 195)
2024-02-01,152.59,25,2442,1,LED desk lamp (variant 163)
2024-02-01,10.65,46,3162,1,LED desk lamp (variant 211)
2024-01-01,5.79,21,3092,2,Jeans slim fit (variant 207)
2024-01-01,5.64,106,3235,2,Cutting board bamboo (variant 216)
2024-01-01,1.31,111,2323,2,Shower curtain (variant 155)
2024-02-01,29.79,16,2928,2,Hoodie fleece (variant 196)
2024-02-01,4.37,95,2676,2,Scarf wool blend (variant 179)
2024-01-01,0.01,45,3200,2,Belt leather (variant 214)
2024-01-01,0.01,52,3224,1,Sweatpants joggers (variant 215)
2024-01-01,0.01,87,3088,1,Dress shirt slim (variant 206)
2024-02-01,11.61,161,3137,2,Bananas 1kg (variant 126)
2024-01-01,0.01,7,3066,1,HDMI cable 2m (variant 205)
2024-01-01,25.71,1,2546,2,Portable speaker (variant 170)
2024-01-01,0.01,12,2341,1,Instant coffee 200g (variant 94)
2024-01-01,58.81,24,3284,1,Sweatpants joggers (variant 219)
2024-01-01,19.09,150,2891,1,Storage box 10L (variant 193)
2024-01-01,19.88,7,3326,1,Portable speaker (variant 222)
2024-01-01,0.01,24,2851,1,Kitchen sponge 3pk (variant 191)
2024-02-01,4.86,110,2315,1,Paper towels 4pk (variant 155)
2024-02-01,35.67,36,2150,1,Bluetooth earbuds (variant 144)
2024-02-01,5.99,5,2434,1,Power bank 10000mAh (variant 163)
2024-02-01,0.01,126,2323,1,Shower curtain (variant 155)
2024-02-01,123.89,1,2174,1,Mouse pad XL (variant 145)
2024-01-01,0.01,32,2223,1,Dish soap 500ml (variant 149)
2024-02-01,4.61,30,2861,2,Avocados 4pk (variant 115)
2024-02-01,38.47,141,2359,1,Laundry detergent 1L (variant 158)
2024-02-01,30.0,79,3092,2,Jeans slim fit (variant 207)
2024-02-01,0.01,41,2072,2,Jeans slim fit (variant 139)
2024-01-01,65.28,51,2768,2,Gloves winter (variant 185)
2024-02-01,5.89,44,2351,2,Storage box 10L (variant 157)
2024-02-01,6.94,95,2016,1,Scarf wool blend (variant 135)
2024-01-01,22.07,175,2775,1,Cotton bath towel (variant 186)
2024-01-01,21.94,26,2971,1,Kitchen sponge 3pk (variant 199)
2024-02-01,21.93,10,2326,1,Wireless mouse (variant 156)
2024-02-01,35.59,27,2130,1,USB-C cable 1m (variant 143)
2024-01-01,21.81,30,2316,2,Scarf wool blend (variant 155)
2024-01-01,5.74,333,2885,2,Chicken breast 500g (variant 116)
2024-02-01,0.01,39,2614,2,Power bank 10000mAh (variant 175)
2024-02-01,16.28,67,2751,2,Candles scented set (variant 184)
2024-01-01,2.67,117,2419,1,Laundry detergent 1L (variant 162)
2024-01-01,80.97,26,2242,2,Webcam 1080p (variant 150)
2024-01-01,0.01,407,2065,2,Dark chocolate 100g (variant 83)
2024-01-01,10.43,16,2276,2,Jacket windbreaker (variant 152)
2024-01-01,36.5,114,2463,2,Dish soap 500ml (variant 165)
2024-02-01,0.89,433,2921,2,Honey 500g (variant 117)
2024-01-01,0.01,42,2126,2,Portable speaker (variant 142)
2024-02-01,4.78,53,2944,2,Sneakers casual (variant 197)
2024-01-01,0.01,341,2605,1,Extra virgin olive oil 750ml (variant 105)
2024-02-01,52.75,20,2272,1,Cap baseball (variant 152)
2024-02-01,2.26,296,2405,2,Extra virgin olive oil 750ml (variant 97)
2024-01-01,2.3,28,3296,2,Jacket windbreaker (variant 220)
2024-01-01,26.84,40,2402,2,Phone case (variant 161)
2024-01-01,46.43,62,2368,2,Dress shirt slim (variant 158)
2024-02-01,0.01,247,2093,2,Orange juice 1L (variant 84)
2024-02-01,0.01,100,2480,1,Belt leather (variant 166)
2024-01-01,0.01,25,2322,2,LED desk lamp (variant 155)
2024-01-01,0.01,57,2353,2,Cheddar cheese 250g (variant 95)
2024-01-01,6.96,178,2395,1,Cutting board bamboo (variant 160)
2024-02-01,37.51,44,2564,2,Sweatpants joggers (variant 171)
2024-02-01,49.53,65,2044,2,Sneakers casual (variant 137)
2024-02-01,0.01,118,3171,1,Candles scented set (variant 212)
2024-02-01,0.01,97,2200,2,Polo shirt (variant 147)
2024-01-01,0.01,88,2056,2,T-shirt plain (variant 138)
2024-01-01,0.01,496,2337,2,Bananas 1kg (variant 94)
2024-01-01,37.87,22,3140,2,Belt leather (variant 210)
2024-01-01,44.19,15,2927,1,Trash bags 30L (variant 196)
2024-01-01,0.01,52,3316,2,T-shirt plain (variant 222)
2024-02-01,20.33,139,2715,2,Cotton bath towel (variant 182)
2024-02-01,0.01,14,2875,1,Cutting board bamboo (variant 192)
2024-01-01,0.35,150,2001,1,Sourdough bread 500g (variant 81)
2024-02-01,6.4,24,2569,1,Sparkling water 6pk (variant 103)
2024-02-01,3.13,30,3179,2,Doormat 60x40cm (variant 212)
2024-02-01,0.01,14,2470,2,Wireless charger (variant 165)
2024-02-01,92.38,17,3194,1,Mouse pad XL (variant 213)
2024-02-01,52.43,67,3032,1,Jeans slim fit (variant 203)
2024-02-01,0.01,39,2182,2,Webcam 1080p (variant 146)
2024-02-01,7.25,146,2205,2,Extra virgin olive oil 750ml (variant 89)
2024-01-01,33.84,6,2678,1,USB hub 4-port (variant 179)
2024-01-01,44.97,96,2844,1,Underwear briefs 3pk (variant 190)
2024-01-01,0.01,77,2444,1,Sweatpants joggers (variant 163)
2024-02-01,0.01,177,3003,2,Dish soap 500ml (variant 201)
2024-01-01,25.57,6,2014,1,Power bank 10000mAh (variant 135)
2024-01-01,63.17,120,2343,1,Dish soap 500ml (variant 157)
2024-01-01,5.1,228,3109,2,Fresh salmon fillet 200g (variant 125)
2024-01-01,43.78,68,2568,2,Hoodie fleece (variant 172)
2024-02-01,14.32,70,2975,1,Paper towels 4pk (variant 199)
2024-01-01,0.01,198,2091,1,Candles scented set (variant 140)
2024-01-01,0.01,190,3315,1,Cotton bath towel (variant 222)
2024-02-01,0.01,43,3100,2,Polo shirt (variant 207)
2024-01-01,13.11,41,3251,1,Storage box 10L (variant 217)
